Time_Step,source,target
25,13,14
25,14,13
25,14,15
25,15,14
25,15,16
25,16,15
25,15,18
25,18,15
25,15,20
25,20,15
25,15,23
25,23,15
25,16,17
25,17,16
25,16,26
25,26,16
25,20,21
25,21,20
25,21,22
25,22,21
25,22,23
25,23,22
25,22,35
25,35,22
25,24,25
25,25,24
25,25,26
25,26,25
25,25,27
25,27,25
25,25,28
25,28,25
25,27,28
25,28,27
25,1,29
25,29,1
25,5,30
25,30,5
25,9,31
25,31,9
25,11,10
25,10,11
25,11,12
25,12,11
25,18,19
25,19,18
25,18,32
25,32,18
25,19,33
25,33,19
25,21,34
25,34,21
25,24,36
25,36,24
25,28,37
25,37,28
26,0,1
26,1,0
26,0,38
26,38,0
26,1,2
26,2,1
26,1,24
26,24,1
26,2,3
26,3,2
26,2,17
26,17,2
26,3,4
26,4,3
26,3,13
26,13,3
26,4,5
26,5,4
26,4,7
26,7,4
26,5,6
26,6,5
26,5,10
26,10,5
26,6,7
26,7,6
26,7,8
26,8,7
26,8,38
26,38,8
26,9,10
26,10,9
26,9,12
26,12,9
26,12,13
26,13,12
26,13,14
26,14,13
26,14,15
26,15,14
26,15,16
26,16,15
26,15,18
26,18,15
26,15,20
26,20,15
26,15,23
26,23,15
26,16,17
26,17,16
26,20,21
26,21,20
26,21,22
26,22,21
26,22,23
26,23,22
26,22,35
26,35,22
26,24,25
26,25,24
26,25,26
26,26,25
26,25,27
26,27,25
26,25,28
26,28,25
26,27,28
26,28,27
26,1,29
26,29,1
26,5,30
26,30,5
26,9,31
26,31,9
26,11,10
26,10,11
26,11,12
26,12,11
26,18,19
26,19,18
26,18,32
26,32,18
26,19,33
26,33,19
26,21,34
26,34,21
26,24,36
26,36,24
26,28,37
26,37,28
27,0,1
27,1,0
27,0,38
27,38,0
27,1,2
27,2,1
27,1,24
27,24,1
27,2,3
27,3,2
27,2,17
27,17,2
27,3,4
27,4,3
27,3,13
27,13,3
27,4,5
27,5,4
27,4,7
27,7,4
27,5,6
27,6,5
27,5,10
27,10,5
27,6,7
27,7,6
27,7,8
27,8,7
27,8,38
27,38,8
27,9,10
27,10,9
27,9,12
27,12,9
27,12,13
27,13,12
27,13,14
27,14,13
27,14,15
27,15,14
27,15,16
27,16,15
27,15,18
27,18,15
27,15,20
27,20,15
27,15,23
27,23,15
27,16,17
27,17,16
27,16,26
27,26,16
27,20,21
27,21,20
27,21,22
27,22,21
27,22,23
27,23,22
27,22,35
27,35,22
27,24,25
27,25,24
27,25,26
27,26,25
27,25,27
27,27,25
27,25,28
27,28,25
27,27,28
27,28,27
27,1,29
27,29,1
27,5,30
27,30,5
27,9,31
27,31,9
27,11,10
27,10,11
27,11,12
27,12,11
27,18,19
27,19,18
27,18,32
27,32,18
27,19,33
27,33,19
27,21,34
27,34,21
27,24,36
27,36,24
27,28,37
27,37,28
28,0,1
28,1,0
28,0,38
28,38,0
28,1,2
28,2,1
28,1,24
28,24,1
28,2,3
28,3,2
28,2,17
28,17,2
28,3,4
28,4,3
28,3,13
28,13,3
28,4,5
28,5,4
28,4,7
28,7,4
28,5,6
28,6,5
28,5,10
28,10,5
28,6,7
28,7,6
28,7,8
28,8,7
28,8,38
28,38,8
28,9,10
28,10,9
28,9,12
28,12,9
28,12,13
28,13,12
28,13,14
28,14,13
28,14,15
28,15,14
28,15,16
28,16,15
28,15,18
28,18,15
28,15,20
28,20,15
28,15,23
28,23,15
28,16,17
28,17,16
28,16,26
28,26,16
28,20,21
28,21,20
28,21,22
28,22,21
28,22,23
28,23,22
28,22,35
28,35,22
28,24,25
28,25,24
28,25,26
28,26,25
28,25,27
28,27,25
28,25,28
28,28,25
28,27,28
28,28,27
28,1,29
28,29,1
28,5,30
28,30,5
28,9,31
28,31,9
28,11,10
28,10,11
28,11,12
28,12,11
28,18,19
28,19,18
28,18,32
28,32,18
28,19,33
28,33,19
28,21,34
28,34,21
28,24,36
28,36,24
28,28,37
28,37,28
29,0,1
29,1,0
29,0,38
29,38,0
29,1,2
29,2,1
29,1,24
29,24,1
29,2,3
29,3,2
29,2,17
29,17,2
29,3,4
29,4,3
29,3,13
29,13,3
29,4,5
29,5,4
29,4,7
29,7,4
29,5,6
29,6,5
29,5,10
29,10,5
29,6,7
29,7,6
29,7,8
29,8,7
29,8,38
29,38,8
29,9,10
29,10,9
29,9,12
29,12,9
29,12,13
29,13,12
29,13,14
29,14,13
29,14,15
29,15,14
29,15,16
29,16,15
29,15,18
29,18,15
29,15,20
29,20,15
29,15,23
29,23,15
29,16,17
29,17,16
29,16,26
29,26,16
29,20,21
29,21,20
29,21,22
29,22,21
29,22,23
29,23,22
29,22,35
29,35,22
29,24,25
29,25,24
29,25,26
29,26,25
29,25,27
29,27,25
29,25,28
29,28,25
29,27,28
29,28,27
29,1,29
29,29,1
29,5,30
29,30,5
29,9,31
29,31,9
29,11,10
29,10,11
29,11,12
29,12,11
29,18,19
29,19,18
29,18,32
29,32,18
29,19,33
29,33,19
29,21,34
29,34,21
29,24,36
29,36,24
29,28,37
29,37,28
30,0,1
30,1,0
30,0,38
30,38,0
30,1,2
30,2,1
30,1,24
30,24,1
30,2,3
30,3,2
30,2,17
30,17,2
30,3,4
30,4,3
30,3,13
30,13,3
30,4,5
30,5,4
30,4,7
30,7,4
30,5,6
30,6,5
30,5,10
30,10,5
30,6,7
30,7,6
30,7,8
30,8,7
30,8,38
30,38,8
30,9,10
30,10,9
30,9,12
30,12,9
30,12,13
30,13,12
30,13,14
30,14,13
30,14,15
30,15,14
30,15,16
30,16,15
30,15,18
30,18,15
30,15,20
30,20,15
30,15,23
30,23,15
30,16,17
30,17,16
30,16,26
30,26,16
30,20,21
30,21,20
30,21,22
30,22,21
30,22,23
30,23,22
30,22,35
30,35,22
30,24,25
30,25,24
30,25,26
30,26,25
30,25,27
30,27,25
30,25,28
30,28,25
30,27,28
30,28,27
30,1,29
30,29,1
30,5,30
30,30,5
30,9,31
30,31,9
30,11,10
30,10,11
30,11,12
30,12,11
30,18,19
30,19,18
30,18,32
30,32,18
30,19,33
30,33,19
30,21,34
30,34,21
30,24,36
30,36,24
30,28,37
30,37,28
31,0,1
31,1,0
31,0,38
31,38,0
31,1,2
31,2,1
31,1,24
31,24,1
31,2,3
31,3,2
31,2,17
31,17,2
31,3,4
31,4,3
31,3,13
31,13,3
31,4,5
31,5,4
31,4,7
31,7,4
31,5,6
31,6,5
31,5,10
31,10,5
31,6,7
31,7,6
31,7,8
31,8,7
31,8,38
31,38,8
31,9,10
31,10,9
31,9,12
31,12,9
31,12,13
31,13,12
31,13,14
31,14,13
31,14,15
31,15,14
31,15,16
31,16,15
31,15,18
31,18,15
31,15,20
31,20,15
31,15,23
31,23,15
31,16,17
31,17,16
31,16,26
31,26,16
31,20,21
31,21,20
31,21,22
31,22,21
31,22,23
31,23,22
31,22,35
31,35,22
31,24,25
31,25,24
31,25,26
31,26,25
31,25,27
31,27,25
31,25,28
31,28,25
31,27,28
31,28,27
31,1,29
31,29,1
31,5,30
31,30,5
31,9,31
31,31,9
31,11,10
31,10,11
31,11,12
31,12,11
31,18,19
31,19,18
31,18,32
31,32,18
31,19,33
31,33,19
31,21,34
31,34,21
31,24,36
31,36,24
31,28,37
31,37,28
32,0,1
32,1,0
32,0,38
32,38,0
32,1,2
32,2,1
32,1,24
32,24,1
32,2,3
32,3,2
32,2,17
32,17,2
32,3,4
32,4,3
32,3,13
32,13,3
32,4,5
32,5,4
32,4,7
32,7,4
32,5,6
32,6,5
32,5,10
32,10,5
32,6,7
32,7,6
32,7,8
32,8,7
32,8,38
32,38,8
32,9,10
32,10,9
32,9,12
32,12,9
32,12,13
32,13,12
32,13,14
32,14,13
32,14,15
32,15,14
32,15,16
32,16,15
32,15,18
32,18,15
32,15,20
32,20,15
32,15,23
32,23,15
32,16,17
32,17,16
32,16,26
32,26,16
32,20,21
32,21,20
32,21,22
32,22,21
32,22,23
32,23,22
32,22,35
32,35,22
32,24,25
32,25,24
32,25,26
32,26,25
32,25,27
32,27,25
32,25,28
32,28,25
32,27,28
32,28,27
32,1,29
32,29,1
32,5,30
32,30,5
32,9,31
32,31,9
32,11,10
32,10,11
32,11,12
32,12,11
32,18,19
32,19,18
32,18,32
32,32,18
32,19,33
32,33,19
32,21,34
32,34,21
32,24,36
32,36,24
32,28,37
32,37,28
33,0,1
33,1,0
33,0,38
33,38,0
33,1,2
33,2,1
33,1,24
33,24,1
33,2,3
33,3,2
33,2,17
33,17,2
33,3,4
33,4,3
33,3,13
33,13,3
33,4,5
33,5,4
33,4,7
33,7,4
33,5,6
33,6,5
33,5,10
33,10,5
33,6,7
33,7,6
33,7,8
33,8,7
33,8,38
33,38,8
33,9,10
33,10,9
33,9,12
33,12,9
33,12,13
33,13,12
33,13,14
33,14,13
33,14,15
33,15,14
33,15,16
33,16,15
33,15,18
33,18,15
33,15,20
33,20,15
33,15,23
33,23,15
33,16,17
33,17,16
33,16,26
33,26,16
33,20,21
33,21,20
33,21,22
33,22,21
33,22,23
33,23,22
33,22,35
33,35,22
33,24,25
33,25,24
33,25,26
33,26,25
33,25,27
33,27,25
33,25,28
33,28,25
33,27,28
33,28,27
33,1,29
33,29,1
33,5,30
33,30,5
33,9,31
33,31,9
33,11,10
33,10,11
33,11,12
33,12,11
33,18,19
33,19,18
33,18,32
33,32,18
33,19,33
33,33,19
33,21,34
33,34,21
33,24,36
33,36,24
33,28,37
33,37,28
34,0,1
34,1,0
34,0,38
34,38,0
34,1,2
34,2,1
34,1,24
34,24,1
34,2,3
34,3,2
34,2,17
34,17,2
34,3,4
34,4,3
34,3,13
34,13,3
34,4,5
34,5,4
34,4,7
34,7,4
34,5,6
34,6,5
34,5,10
34,10,5
34,6,7
34,7,6
34,7,8
34,8,7
34,8,38
34,38,8
34,9,10
34,10,9
34,9,12
34,12,9
34,12,13
34,13,12
34,13,14
34,14,13
34,14,15
34,15,14
34,15,16
34,16,15
34,15,18
34,18,15
34,15,20
34,20,15
34,15,23
34,23,15
34,16,17
34,17,16
34,16,26
34,26,16
34,20,21
34,21,20
34,21,22
34,22,21
34,22,35
34,35,22
34,24,25
34,25,24
34,25,26
34,26,25
34,25,27
34,27,25
34,25,28
34,28,25
34,27,28
34,28,27
34,1,29
34,29,1
34,5,30
34,30,5
34,9,31
34,31,9
34,11,10
34,10,11
34,11,12
34,12,11
34,18,19
34,19,18
34,18,32
34,32,18
34,19,33
34,33,19
34,21,34
34,34,21
34,24,36
34,36,24
34,28,37
34,37,28
35,0,1
35,1,0
35,0,38
35,38,0
35,1,2
35,2,1
35,1,24
35,24,1
35,2,3
35,3,2
35,2,17
35,17,2
35,3,4
35,4,3
35,3,13
35,13,3
35,4,5
35,5,4
35,4,7
35,7,4
35,5,6
35,6,5
35,5,10
35,10,5
35,6,7
35,7,6
35,7,8
35,8,7
35,8,38
35,38,8
35,9,10
35,10,9
35,9,12
35,12,9
35,12,13
35,13,12
35,13,14
35,14,13
35,14,15
35,15,14
35,15,16
35,16,15
35,15,18
35,18,15
35,15,20
35,20,15
35,15,23
35,23,15
35,16,17
35,17,16
35,16,26
35,26,16
35,20,21
35,21,20
35,21,22
35,22,21
35,22,23
35,23,22
35,22,35
35,35,22
35,24,25
35,25,24
35,25,26
35,26,25
35,25,27
35,27,25
35,25,28
35,28,25
35,27,28
35,28,27
35,1,29
35,29,1
35,5,30
35,30,5
35,9,31
35,31,9
35,11,10
35,10,11
35,11,12
35,12,11
35,18,19
35,19,18
35,18,32
35,32,18
35,19,33
35,33,19
35,21,34
35,34,21
35,24,36
35,36,24
35,28,37
35,37,28
36,0,1
36,1,0
36,0,38
36,38,0
36,1,2
36,2,1
36,1,24
36,24,1
36,2,17
36,17,2
36,3,4
36,4,3
36,3,13
36,13,3
36,4,5
36,5,4
36,4,7
36,7,4
36,5,6
36,6,5
36,5,10
36,10,5
36,6,7
36,7,6
36,7,8
36,8,7
36,8,38
36,38,8
36,9,10
36,10,9
36,9,12
36,12,9
36,12,13
36,13,12
36,13,14
36,14,13
36,14,15
36,15,14
36,15,16
36,16,15
36,15,18
36,18,15
36,15,20
36,20,15
36,15,23
36,23,15
36,16,17
36,17,16
36,16,26
36,26,16
36,20,21
36,21,20
36,21,22
36,22,21
36,22,23
36,23,22
36,22,35
36,35,22
36,24,25
36,25,24
36,25,26
36,26,25
36,25,27
36,27,25
36,25,28
36,28,25
36,27,28
36,28,27
36,1,29
36,29,1
36,5,30
36,30,5
36,9,31
36,31,9
36,11,10
36,10,11
36,11,12
36,12,11
36,18,19
36,19,18
36,18,32
36,32,18
36,19,33
36,33,19
36,21,34
36,34,21
36,24,36
36,36,24
36,28,37
36,37,28
37,0,1
37,1,0
37,0,38
37,38,0
37,1,2
37,2,1
37,1,24
37,24,1
37,2,3
37,3,2
37,2,17
37,17,2
37,3,4
37,4,3
37,3,13
37,13,3
37,4,5
37,5,4
37,4,7
37,7,4
37,5,6
37,6,5
37,5,10
37,10,5
37,6,7
37,7,6
37,7,8
37,8,7
37,8,38
37,38,8
37,9,10
37,10,9
37,9,12
37,12,9
37,12,13
37,13,12
37,13,14
37,14,13
37,14,15
37,15,14
37,15,16
37,16,15
37,15,18
37,18,15
37,15,23
37,23,15
37,16,17
37,17,16
37,16,26
37,26,16
37,20,21
37,21,20
37,21,22
37,22,21
37,22,23
37,23,22
37,22,35
37,35,22
37,24,25
37,25,24
37,25,26
37,26,25
37,25,27
37,27,25
37,25,28
37,28,25
37,27,28
37,28,27
37,1,29
37,29,1
37,5,30
37,30,5
37,9,31
37,31,9
37,11,10
37,10,11
37,11,12
37,12,11
37,18,19
37,19,18
37,18,32
37,32,18
37,19,33
37,33,19
37,21,34
37,34,21
37,24,36
37,36,24
37,28,37
37,37,28
38,0,1
38,1,0
38,0,38
38,38,0
38,1,2
38,2,1
38,1,24
38,24,1
38,2,3
38,3,2
38,2,17
38,17,2
38,3,4
38,4,3
38,3,13
38,13,3
38,4,5
38,5,4
38,4,7
38,7,4
38,5,6
38,6,5
38,5,10
38,10,5
38,6,7
38,7,6
38,7,8
38,8,7
38,8,38
38,38,8
38,9,10
38,10,9
38,9,12
38,12,9
38,12,13
38,13,12
38,13,14
38,14,13
38,14,15
38,15,14
38,15,16
38,16,15
38,15,18
38,18,15
38,15,20
38,20,15
38,15,23
38,23,15
38,16,17
38,17,16
38,16,26
38,26,16
38,20,21
38,21,20
38,21,22
38,22,21
38,22,23
38,23,22
38,22,35
38,35,22
38,24,25
38,25,24
38,25,27
38,27,25
38,25,28
38,28,25
38,27,28
38,28,27
38,1,29
38,29,1
38,5,30
38,30,5
38,9,31
38,31,9
38,11,10
38,10,11
38,11,12
38,12,11
38,18,19
38,19,18
38,18,32
38,32,18
38,19,33
38,33,19
38,21,34
38,34,21
38,24,36
38,36,24
38,28,37
38,37,28
39,0,1
39,1,0
39,0,38
39,38,0
39,1,2
39,2,1
39,1,24
39,24,1
39,2,3
39,3,2
39,2,17
39,17,2
39,3,4
39,4,3
39,3,13
39,13,3
39,4,5
39,5,4
39,4,7
39,7,4
39,5,6
39,6,5
39,5,10
39,10,5
39,6,7
39,7,6
39,7,8
39,8,7
39,8,38
39,38,8
39,9,10
39,10,9
39,9,12
39,12,9
39,12,13
39,13,12
39,13,14
39,14,13
39,14,15
39,15,14
39,15,16
39,16,15
39,15,18
39,18,15
39,15,20
39,20,15
39,15,23
39,23,15
39,16,17
39,17,16
39,16,26
39,26,16
39,20,21
39,21,20
39,21,22
39,22,21
39,22,23
39,23,22
39,22,35
39,35,22
39,24,25
39,25,24
39,25,26
39,26,25
39,25,27
39,27,25
39,25,28
39,28,25
39,27,28
39,28,27
39,1,29
39,29,1
39,5,30
39,30,5
39,9,31
39,31,9
39,11,10
39,10,11
39,11,12
39,12,11
39,18,19
39,19,18
39,18,32
39,32,18
39,19,33
39,33,19
39,21,34
39,34,21
39,24,36
39,36,24
39,28,37
39,37,28
40,0,1
40,1,0
40,0,38
40,38,0
40,1,2
40,2,1
40,1,24
40,24,1
40,2,3
40,3,2
40,2,17
40,17,2
40,3,4
40,4,3
40,3,13
40,13,3
40,4,5
40,5,4
40,4,7
40,7,4
40,5,6
40,6,5
40,5,10
40,10,5
40,6,7
40,7,6
40,7,8
40,8,7
40,8,38
40,38,8
40,9,10
40,10,9
40,9,12
40,12,9
40,12,13
40,13,12
40,13,14
40,14,13
40,14,15
40,15,14
40,15,16
40,16,15
40,15,18
40,18,15
40,15,20
40,20,15
40,15,23
40,23,15
40,16,17
40,17,16
40,16,26
40,26,16
40,20,21
40,21,20
40,21,22
40,22,21
40,22,23
40,23,22
40,22,35
40,35,22
40,24,25
40,25,24
40,25,26
40,26,25
40,25,27
40,27,25
40,25,28
40,28,25
40,27,28
40,28,27
40,1,29
40,29,1
40,5,30
40,30,5
40,9,31
40,31,9
40,11,10
40,10,11
40,11,12
40,12,11
40,18,19
40,19,18
40,18,32
40,32,18
40,19,33
40,33,19
40,21,34
40,34,21
40,24,36
40,36,24
40,28,37
40,37,28
41,0,1
41,1,0
41,0,38
41,38,0
41,1,2
41,2,1
41,1,24
41,24,1
41,2,3
41,3,2
41,2,17
41,17,2
41,3,4
41,4,3
41,3,13
41,13,3
41,4,5
41,5,4
41,4,7
41,7,4
41,5,6
41,6,5
41,5,10
41,10,5
41,6,7
41,7,6
41,7,8
41,8,7
41,8,38
41,38,8
41,9,10
41,10,9
41,9,12
41,12,9
41,12,13
41,13,12
41,13,14
41,14,13
41,14,15
41,15,14
41,15,16
41,16,15
41,15,18
41,18,15
41,15,20
41,20,15
41,15,23
41,23,15
41,16,17
41,17,16
41,16,26
41,26,16
41,20,21
41,21,20
41,21,22
41,22,21
41,22,23
41,23,22
41,22,35
41,35,22
41,24,25
41,25,24
41,25,26
41,26,25
41,25,27
41,27,25
41,25,28
41,28,25
41,27,28
41,28,27
41,1,29
41,29,1
41,5,30
41,30,5
41,9,31
41,31,9
41,11,10
41,10,11
41,11,12
41,12,11
41,18,19
41,19,18
41,18,32
41,32,18
41,19,33
41,33,19
41,21,34
41,34,21
41,24,36
41,36,24
41,28,37
41,37,28
42,0,1
42,1,0
42,0,38
42,38,0
42,1,2
42,2,1
42,1,24
42,24,1
42,2,3
42,3,2
42,2,17
42,17,2
42,3,4
42,4,3
42,3,13
42,13,3
42,4,5
42,5,4
42,4,7
42,7,4
42,5,6
42,6,5
42,5,10
42,10,5
42,6,7
42,7,6
42,7,8
42,8,7
42,8,38
42,38,8
42,9,10
42,10,9
42,9,12
42,12,9
42,12,13
42,13,12
42,13,14
42,14,13
42,14,15
42,15,14
42,15,16
42,16,15
42,15,18
42,18,15
42,15,20
42,20,15
42,15,23
42,23,15
42,16,17
42,17,16
42,16,26
42,26,16
42,20,21
42,21,20
42,21,22
42,22,21
42,22,23
42,23,22
42,22,35
42,35,22
42,24,25
42,25,24
42,25,26
42,26,25
42,25,27
42,27,25
42,25,28
42,28,25
42,27,28
42,28,27
42,1,29
42,29,1
42,5,30
42,30,5
42,9,31
42,31,9
42,11,10
42,10,11
42,11,12
42,12,11
42,18,19
42,19,18
42,18,32
42,32,18
42,19,33
42,33,19
42,21,34
42,34,21
42,24,36
42,36,24
42,28,37
42,37,28
43,0,1
43,1,0
43,0,38
43,38,0
43,1,2
43,2,1
43,1,24
43,24,1
43,2,3
43,3,2
43,2,17
43,17,2
43,3,4
43,4,3
43,3,13
43,13,3
43,4,5
43,5,4
43,4,7
43,7,4
43,5,6
43,6,5
43,5,10
43,10,5
43,6,7
43,7,6
43,7,8
43,8,7
43,8,38
43,38,8
43,9,10
43,10,9
43,9,12
43,12,9
43,12,13
43,13,12
43,13,14
43,14,13
43,14,15
43,15,14
43,15,16
43,16,15
43,15,18
43,18,15
43,15,20
43,20,15
43,15,23
43,23,15
43,16,17
43,17,16
43,16,26
43,26,16
43,20,21
43,21,20
43,21,22
43,22,21
43,22,23
43,23,22
43,22,35
43,35,22
43,24,25
43,25,24
43,25,26
43,26,25
43,25,27
43,27,25
43,25,28
43,28,25
43,27,28
43,28,27
43,1,29
43,29,1
43,5,30
43,30,5
43,9,31
43,31,9
43,11,10
43,10,11
43,11,12
43,12,11
43,18,19
43,19,18
43,18,32
43,32,18
43,19,33
43,33,19
43,21,34
43,34,21
43,24,36
43,36,24
43,28,37
43,37,28
44,0,1
44,1,0
44,0,38
44,38,0
44,1,2
44,2,1
44,1,24
44,24,1
44,2,3
44,3,2
44,2,17
44,17,2
44,3,4
44,4,3
44,3,13
44,13,3
44,4,5
44,5,4
44,4,7
44,7,4
44,5,6
44,6,5
44,5,10
44,10,5
44,6,7
44,7,6
44,7,8
44,8,7
44,8,38
44,38,8
44,9,10
44,10,9
44,9,12
44,12,9
44,12,13
44,13,12
44,13,14
44,14,13
44,14,15
44,15,14
44,15,16
44,16,15
44,15,18
44,18,15
44,15,20
44,20,15
44,15,23
44,23,15
44,16,17
44,17,16
44,16,26
44,26,16
44,20,21
44,21,20
44,21,22
44,22,21
44,22,23
44,23,22
44,22,35
44,35,22
44,24,25
44,25,24
44,25,26
44,26,25
44,25,27
44,27,25
44,25,28
44,28,25
44,27,28
44,28,27
44,1,29
44,29,1
44,5,30
44,30,5
44,9,31
44,31,9
44,11,10
44,10,11
44,11,12
44,12,11
44,18,19
44,19,18
44,18,32
44,32,18
44,19,33
44,33,19
44,21,34
44,34,21
44,24,36
44,36,24
44,28,37
44,37,28
45,0,1
45,1,0
45,0,38
45,38,0
45,1,2
45,2,1
45,1,24
45,24,1
45,2,3
45,3,2
45,2,17
45,17,2
45,3,4
45,4,3
45,3,13
45,13,3
45,4,5
45,5,4
45,4,7
45,7,4
45,5,6
45,6,5
45,5,10
45,10,5
45,6,7
45,7,6
45,7,8
45,8,7
45,8,38
45,38,8
45,9,10
45,10,9
45,9,12
45,12,9
45,12,13
45,13,12
45,13,14
45,14,13
45,14,15
45,15,14
45,15,16
45,16,15
45,15,18
45,18,15
45,15,20
45,20,15
45,15,23
45,23,15
45,16,17
45,17,16
45,16,26
45,26,16
45,20,21
45,21,20
45,21,22
45,22,21
45,22,23
45,23,22
45,22,35
45,35,22
45,24,25
45,25,24
45,25,26
45,26,25
45,25,27
45,27,25
45,25,28
45,28,25
45,27,28
45,28,27
45,1,29
45,29,1
45,5,30
45,30,5
45,9,31
45,31,9
45,11,10
45,10,11
45,11,12
45,12,11
45,18,19
45,19,18
45,18,32
45,32,18
45,19,33
45,33,19
45,21,34
45,34,21
45,24,36
45,36,24
45,28,37
45,37,28
46,0,1
46,1,0
46,0,38
46,38,0
46,1,2
46,2,1
46,1,24
46,24,1
46,2,3
46,3,2
46,2,17
46,17,2
46,3,4
46,4,3
46,3,13
46,13,3
46,4,5
46,5,4
46,4,7
46,7,4
46,5,6
46,6,5
46,5,10
46,10,5
46,6,7
46,7,6
46,7,8
46,8,7
46,8,38
46,38,8
46,9,10
46,10,9
46,9,12
46,12,9
46,12,13
46,13,12
46,13,14
46,14,13
46,14,15
46,15,14
46,15,16
46,16,15
46,15,18
46,18,15
46,15,23
46,23,15
46,16,17
46,17,16
46,16,26
46,26,16
46,20,21
46,21,20
46,21,22
46,22,21
46,22,23
46,23,22
46,22,35
46,35,22
46,24,25
46,25,24
46,25,26
46,26,25
46,25,27
46,27,25
46,25,28
46,28,25
46,27,28
46,28,27
46,1,29
46,29,1
46,5,30
46,30,5
46,9,31
46,31,9
46,11,10
46,10,11
46,11,12
46,12,11
46,18,19
46,19,18
46,18,32
46,32,18
46,19,33
46,33,19
46,21,34
46,34,21
46,24,36
46,36,24
46,28,37
46,37,28
47,0,1
47,1,0
47,0,38
47,38,0
47,1,2
47,2,1
47,1,24
47,24,1
47,2,3
47,3,2
47,2,17
47,17,2
47,3,4
47,4,3
47,3,13
47,13,3
47,4,5
47,5,4
47,4,7
47,7,4
47,5,6
47,6,5
47,5,10
47,10,5
47,6,7
47,7,6
47,7,8
47,8,7
47,8,38
47,38,8
47,9,10
47,10,9
47,9,12
47,12,9
47,12,13
47,13,12
47,13,14
47,14,13
47,14,15
47,15,14
47,15,16
47,16,15
47,15,18
47,18,15
47,15,20
47,20,15
47,15,23
47,23,15
47,16,17
47,17,16
47,16,26
47,26,16
47,20,21
47,21,20
47,21,22
47,22,21
47,22,23
47,23,22
47,22,35
47,35,22
47,24,25
47,25,24
47,25,26
47,26,25
47,25,27
47,27,25
47,25,28
47,28,25
47,27,28
47,28,27
47,1,29
47,29,1
47,5,30
47,30,5
47,9,31
47,31,9
47,11,10
47,10,11
47,11,12
47,12,11
47,18,19
47,19,18
47,18,32
47,32,18
47,19,33
47,33,19
47,21,34
47,34,21
47,24,36
47,36,24
47,28,37
47,37,28
48,0,1
48,1,0
48,0,38
48,38,0
48,1,2
48,2,1
48,1,24
48,24,1
48,2,3
48,3,2
48,2,17
48,17,2
48,3,4
48,4,3
48,3,13
48,13,3
48,4,5
48,5,4
48,4,7
48,7,4
48,5,6
48,6,5
48,5,10
48,10,5
48,6,7
48,7,6
48,7,8
48,8,7
48,8,38
48,38,8
48,9,10
48,10,9
48,9,12
48,12,9
48,12,13
48,13,12
48,13,14
48,14,13
48,14,15
48,15,14
48,15,16
48,16,15
48,15,18
48,18,15
48,15,20
48,20,15
48,15,23
48,23,15
48,16,17
48,17,16
48,16,26
48,26,16
48,20,21
48,21,20
48,21,22
48,22,21
48,22,23
48,23,22
48,22,35
48,35,22
48,24,25
48,25,24
48,25,26
48,26,25
48,25,27
48,27,25
48,25,28
48,28,25
48,27,28
48,28,27
48,1,29
48,29,1
48,5,30
48,30,5
48,9,31
48,31,9
48,11,10
48,10,11
48,11,12
48,12,11
48,18,19
48,19,18
48,18,32
48,32,18
48,19,33
48,33,19
48,21,34
48,34,21
48,24,36
48,36,24
48,28,37
48,37,28
49,0,1
49,1,0
49,0,38
49,38,0
49,1,2
49,2,1
49,1,24
49,24,1
49,2,3
49,3,2
49,2,17
49,17,2
49,3,4
49,4,3
49,3,13
49,13,3
49,4,5
49,5,4
49,4,7
49,7,4
49,5,6
49,6,5
49,5,10
49,10,5
49,6,7
49,7,6
49,7,8
49,8,7
49,8,38
49,38,8
49,9,10
49,10,9
49,9,12
49,12,9
49,12,13
49,13,12
49,13,14
49,14,13
49,14,15
49,15,14
49,15,16
49,16,15
49,15,18
49,18,15
49,15,20
49,20,15
49,15,23
49,23,15
49,16,17
49,17,16
49,16,26
49,26,16
49,20,21
49,21,20
49,21,22
49,22,21
49,22,23
49,23,22
49,22,35
49,35,22
49,24,25
49,25,24
49,25,26
49,26,25
49,25,27
49,27,25
49,25,28
49,28,25
49,27,28
49,28,27
49,1,29
49,29,1
49,5,30
49,30,5
49,9,31
49,31,9
49,11,10
49,10,11
49,11,12
49,12,11
49,18,19
49,19,18
49,18,32
49,32,18
49,19,33
49,33,19
49,21,34
49,34,21
49,24,36
49,36,24
49,28,37
49,37,28
50,0,1
50,1,0
50,0,38
50,38,0
50,1,2
50,2,1
50,1,24
50,24,1
50,2,3
50,3,2
50,2,17
50,17,2
50,3,4
50,4,3
50,3,13
50,13,3
50,4,5
50,5,4
50,4,7
50,7,4
50,5,6
50,6,5
50,5,10
50,10,5
50,6,7
50,7,6
50,7,8
50,8,7
50,8,38
50,38,8
50,9,10
50,10,9
50,9,12
50,12,9
50,13,14
50,14,13
50,14,15
50,15,14
50,15,16
50,16,15
50,15,18
50,18,15
50,15,20
50,20,15
50,15,23
50,23,15
50,16,17
50,17,16
50,16,26
50,26,16
50,20,21
50,21,20
50,21,22
50,22,21
50,22,23
50,23,22
50,22,35
50,35,22
50,24,25
50,25,24
50,25,26
50,26,25
50,25,27
50,27,25
50,25,28
50,28,25
50,27,28
50,28,27
50,1,29
50,29,1
50,5,30
50,30,5
50,9,31
50,31,9
50,11,10
50,10,11
50,11,12
50,12,11
50,18,19
